resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,interactionZone,habitat,localities,confidence,parasitic
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"258, 375, 376",3,all,pools,Straight of Juan de Fuca; Sanak Archipelago,2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2079_Ascelichthys rhodorus_1,2079,Ascelichthys rhodorus,fish,1,1,258,3,all,pools,Strait of Juan de Fuca; Straight of Juan de Fuca,2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"258, 375, 376",3,all,pools,Strait of Juan de Fuca; Straight of Juan de Fuca; Sanak Archipelago,2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"258, 375, 376",3,all,pools,Strait of Juan de Fuca; Straight of Juan de Fuca; Sanak Archipelago,2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"258, 375, 376",3,all,pools,Strait of Juan de Fuca; Straight of Juan de Fuca; Sanak Archipelago,2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,all,pools,Sanak Archipelago,3,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,all,pools,Sanak Archipelago,3,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2088_Hemilepidotus hemilepidotus_1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,all,pools,Sanak Archipelago,3,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2091_Liparis florae_1,2091,Liparis florae,fish,1,1,258,3,all,pools,Strait of Juan de Fuca; Straight of Juan de Fuca,2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,2103_Xiphister mucosus_1,2103,Xiphister mucosus,fish,1,1,"375, 376",6,all,pools,Sanak Archipelago,3,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,3002_Xiphister mucosus_4,3002,Xiphister mucosus,fish,4,1,"375, 376",6,all,pools,Sanak Archipelago,3,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,all,both,"Active Pass, BC",2,n
477_Exosphaeroma amplicauda_1,477,Exosphaeroma amplicauda,isopod,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,all,both,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,16_Oligocottus maculosus_1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2088_Hemilepidotus hemilepidotus_1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,2103_Xiphister mucosus_1,2103,Xiphister mucosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,3002_Xiphister mucosus_4,3002,Xiphister mucosus,fish,4,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2,n
478_Exosphaeroma octoncum_1,478,Exosphaeroma octoncum,isopod,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,16_Oligocottus maculosus_1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2088_Hemilepidotus hemilepidotus_1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,2103_Xiphister mucosus_1,2103,Xiphister mucosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,3002_Xiphister mucosus_4,3002,Xiphister mucosus,fish,4,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2,n
479_Exosphaeroma rhomburum_1,479,Exosphaeroma rhomburum,isopod,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,16_Oligocottus maculosus_1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2088_Hemilepidotus hemilepidotus_1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,2103_Xiphister mucosus_1,2103,Xiphister mucosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,3002_Xiphister mucosus_4,3002,Xiphister mucosus,fish,4,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2,n
480_Paracerceis cordata_1,480,Paracerceis cordata,isopod,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,16_Oligocottus maculosus_1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2088_Hemilepidotus hemilepidotus_1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,2103_Xiphister mucosus_1,2103,Xiphister mucosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,3002_Xiphister mucosus_4,3002,Xiphister mucosus,fish,4,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2,n
481_Paracerceis sculpta_1,481,Paracerceis sculpta,isopod,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,16_Oligocottus maculosus_1,16,Oligocottus maculosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2088_Hemilepidotus hemilepidotus_1,2088,Hemilepidotus hemilepidotus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,2103_Xiphister mucosus_1,2103,Xiphister mucosus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,3002_Xiphister mucosus_4,3002,Xiphister mucosus,fish,4,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2,n
482_Paracerceis gilliana_1,482,Paracerceis gilliana,isopod,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"154, 375, 376",6,"all, low",pools,"Mexico; Granada cove, Ensanada, Baja California Mexico; Sanak Archipelago",2,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,422_Arctonoe fragilis_1,422,Arctonoe fragilis,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,423_Arctonoe pulchra_1,423,Arctonoe pulchra,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,424_Arctonoe vittata_1,424,Arctonoe vittata,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,425_Halosydna brevisetosa_1,425,Halosydna brevisetosa,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,426_Harmothoe imbricata_1,426,Harmothoe imbricata,scale worm,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,429_Nereis grubei_1,429,Nereis grubei,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,430_Platynereis bicanaliculata_1,430,Platynereis bicanaliculata,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1118_Donsiella limnoriae_1,1118,Donsiella limnoriae,copepod,1,7,435,6,low,both,NA,3,y
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1547_Lepidasthenia longicirrata_1,1547,Lepidasthenia longicirrata,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1548_Lepidonotus squamatus_1,1548,Lepidonotus squamatus,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1589_Ceratonereis tunicatae_1,1589,Ceratonereis tunicatae,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1590_Cheilonereis cyclurus_1,1590,Cheilonereis cyclurus,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1591_Eunereis longipes_1,1591,Eunereis longipes,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1594_Neanthes brandti_1,1594,Neanthes brandti,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1595_Neanthes virens_1,1595,Neanthes virens,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1596_Nereis eakini_1,1596,Nereis eakini,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1597_Nereis latescens_1,1597,Nereis latescens,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1598_Nereis pelagica_1,1598,Nereis pelagica,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1599_Nereis procera_1,1599,Nereis procera,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,1600_Nereis vexillosa_1,1600,Nereis vexillosa,polychaete,1,1,"375, 376",6,low,both,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,2081_Clinocottus acuticeps_1,2081,Clinocottus acuticeps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,2082_Clinocottus embryum_1,2082,Clinocottus embryum,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,2083_Clinocottus globiceps_1,2083,Clinocottus globiceps,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,2084_Clinocottus recalvus_1,2084,Clinocottus recalvus,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,2085_Clinocottus spp._1,2085,Clinocottus spp.,fish,1,1,"375, 376",6,low,pools,Sanak Archipelago,3,n
483_Limnoria algarum_1,483,Limnoria algarum,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,low,both,"Active Pass, BC",2,n
485_Aporobopyrus muguensis_1,485,Aporobopyrus muguensis,parasitic isopod,1,1222_Cabirops montereyensis_1,1222,Cabirops montereyensis,isopod,1,6,435,3,low,both,NA,2,y
487_Ligia occidentalis_1,487,Ligia occidentalis,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,154,6,high,pools,"Mexico; Granada cove, Ensanada, Baja California Mexico",2,n
487_Ligia occidentalis_1,487,Ligia occidentalis,isopod,1,3018_Larus brachyrynchus_1,3018,Larus brachyrynchus,bird,1,1,407,6,high,both,"Active Pass, BC",2,n
487_Ligia occidentalis_1,487,Ligia occidentalis,isopod,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,10,all,both,"Florida; Tampa Bay, FL",3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,15_Clinocottus analis_1,15,Clinocottus analis,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,19_Gobiesox maeandricus_1,19,Gobiesox maeandricus,fish,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,126_Amphiporus imparispinosus_1,126,Amphiporus imparispinosus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,539_Pugettia producta_4,539,Pugettia producta,true crab,4,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,540_Pugettia gracilis_1,540,Pugettia gracilis,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,541_Pugettia richii_1,541,Pugettia richii,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,542_Pugettia dalli_1,542,Pugettia dalli,true crab,1,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,707_Hexagrammos decagrammus_1,707,Hexagrammos decagrammus,fish,1,1,"436, 436; 435",3,"low, all",pools,; California,2,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,984_Crangon handi_1,984,Crangon handi,shrimp,1,1,"375, 376",6,middle,pools,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,992_Pugettia producta_2,992,Pugettia producta,true crab,2,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
488_Idotea stenops_1,488,Idotea stenops,isopod,1,1718_Amphiporus cruentatus_1,1718,Amphiporus cruentatus,nemertean,1,1,"375, 376",6,middle,both,Sanak Archipelago,3,n
